time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
77.493553,-0.2102,-0.1277,0.1986,0.316
77.495671,-0.1561,-0.1514,0.1793,0.282
77.498667,-0.0570,-0.1512,0.1982,0.256
77.503546,0.0538,-0.1152,0.2100,0.245
77.508208,0.1669,-0.0338,0.2097,0.270
77.513323,0.2824,0.0379,0.1545,0.324
77.520794,0.3978,0.0833,0.0612,0.411
77.523660,0.4916,0.1047,0.0134,0.503
77.528169,0.6117,0.0878,-0.0129,0.618
77.533429,0.6843,0.0303,0.0013,0.685
77.538286,0.7143,-0.0176,0.0512,0.716
77.542673,0.7066,-0.0917,0.0771,0.717
77.547001,0.6803,-0.1227,0.0792,0.696
77.551510,0.6067,-0.1441,0.1004,0.632
77.556190,0.5574,-0.1129,0.1382,0.585
77.561432,0.5105,-0.0842,0.1809,0.548
77.566596,0.4661,-0.0482,0.2045,0.511
77.571260,0.4264,-0.0051,0.1875,0.466
77.608300,0.4299,0.0571,0.1492,0.459
77.608982,0.4166,0.0714,0.1348,0.444
77.609265,0.4035,0.1072,0.1372,0.439
77.609561,0.3547,0.0737,0.1228,0.383
77.610144,0.3133,0.0665,0.1682,0.362
77.610347,0.2480,0.0282,0.1777,0.306
77.610536,0.1613,0.0282,0.1752,0.240
77.610755,0.1009,0.0235,0.1632,0.193
77.613959,0.0642,-0.0003,0.1609,0.173
77.619993,0.0154,-0.0457,0.1442,0.152
77.624245,-0.0024,-0.0527,0.1633,0.172
77.628791,-0.0013,-0.0454,0.1537,0.160
77.634480,0.0140,-0.0453,0.1728,0.179
77.637948,0.0387,-0.0165,0.1656,0.171
77.644100,0.1204,-0.0188,0.1417,0.187
77.647844,0.1874,-0.0116,0.1178,0.222
77.652017,0.2972,0.0195,0.1011,0.315
77.657177,0.3638,0.0052,0.0773,0.372
77.662982,0.4377,0.0100,0.0701,0.443
77.666927,0.4950,0.0029,0.0631,0.499
77.716847,0.5049,-0.0329,0.0775,0.512
77.717524,0.4673,-0.0328,0.0489,0.471
77.717991,0.4562,-0.0686,0.0345,0.463
77.718388,0.4429,-0.0732,-0.0014,0.449
77.718769,0.4106,-0.0827,0.0177,0.419
77.719147,0.3952,-0.0634,0.0201,0.401
77.719521,0.3965,-0.0538,0.0630,0.405
77.720056,0.3789,-0.0203,0.0891,0.390
77.720450,0.3734,-0.0155,0.1318,0.396
77.720825,0.3514,0.0060,0.1243,0.373
77.721096,0.3342,0.0156,0.1264,0.358
77.724969,0.3433,0.0156,0.1286,0.367
77.728952,0.3358,0.0012,0.1062,0.352
77.734508,0.3640,0.0226,0.0104,0.365
77.738962,0.3966,0.0366,-0.1016,0.411
77.743564,0.4244,0.0599,-0.0943,0.439
77.748030,0.4262,0.0876,-0.0613,0.439
77.753366,0.3761,0.1079,0.0020,0.391
77.758038,0.2957,0.1067,0.1217,0.337
77.763391,0.2469,0.0818,0.1717,0.312
77.767431,0.1982,0.0643,0.1170,0.239
77.772791,0.1873,0.0516,0.1032,0.220
77.819182,0.1738,-0.0012,0.0705,0.188
77.820098,0.1791,-0.0039,0.0284,0.181
77.820479,0.1656,0.0243,0.0435,0.173
77.820762,0.1476,0.0664,0.0961,0.188
77.821033,0.1346,0.1343,0.1172,0.223
77.821315,0.1501,0.1683,0.1263,0.258
77.821689,0.1889,0.1546,0.0809,0.257
77.821989,0.2343,0.1220,0.0572,0.270
77.822367,0.2770,0.0328,0.1047,0.298
77.822746,0.2413,-0.0320,0.1282,0.275
77.825578,0.1731,-0.1105,0.1205,0.238
77.829401,0.0963,-0.1717,0.0846,0.214
77.834329,-0.0033,-0.2229,0.0727,0.234
77.839097,-0.0360,-0.2001,0.0277,0.205
77.843917,-0.0213,-0.1846,-0.0479,0.192
77.848767,0.0497,-0.0981,-0.1206,0.163
77.853536,0.1437,-0.0481,-0.1694,0.227
77.858328,0.2867,-0.0057,-0.0806,0.298
77.864868,0.4147,-0.0041,0.0212,0.415
77.868155,0.5088,-0.0120,0.0059,0.509
77.926471,0.5717,-0.0388,-0.0590,0.576
77.927470,0.6034,-0.0346,-0.0026,0.604
77.928004,0.5874,-0.0327,0.1863,0.617
77.928437,0.5762,-0.0498,0.3170,0.660
77.928787,0.5034,-0.0381,0.3143,0.595
77.929036,0.4218,-0.0454,0.2955,0.517
77.929444,0.3030,-0.0146,0.3504,0.464
77.930378,0.1711,0.0041,0.4454,0.477
77.931158,0.0574,-0.0130,0.4649,0.469
77.931745,-0.0540,0.0226,0.3604,0.365
77.932168,-0.1368,0.0439,0.2062,0.251
77.932727,-0.1721,0.0676,0.0616,0.195
77.933120,-0.1290,0.1055,0.0174,0.168
77.936017,-0.0719,0.1408,0.0637,0.170
77.940295,-0.0056,0.1570,0.1481,0.216
77.945528,0.0917,0.1421,0.0748,0.185
77.949519,0.1604,0.0915,-0.0461,0.190
77.957075,0.2341,0.0050,-0.0952,0.253
77.959559,0.2768,-0.1005,-0.0537,0.299
77.965003,0.2745,-0.2107,0.0379,0.348
77.968794,0.2747,-0.2538,0.0435,0.377
77.973918,0.2368,-0.3088,0.0230,0.390
78.011510,0.2324,-0.3158,-0.0021,0.392
78.012101,0.2230,-0.2583,0.0206,0.342
78.012310,0.2588,-0.2033,0.0887,0.341
78.012507,0.2634,-0.1100,0.1664,0.330
78.012653,0.2681,-0.0312,0.1892,0.330
78.012802,0.2300,0.0045,0.1690,0.285
78.012999,0.1851,0.0211,0.1179,0.220
78.013143,0.1167,-0.0030,0.0906,0.148
78.017190,0.0223,-0.0366,0.1325,0.139
78.022201,-0.0505,-0.0797,0.1076,0.143
78.026645,-0.0949,-0.0893,0.0613,0.144
78.032282,-0.1013,-0.1108,0.0677,0.165
78.035475,-0.0795,-0.0917,0.1002,0.157
78.040327,-0.0150,-0.0703,0.1542,0.170
78.045663,0.0563,-0.0130,0.1318,0.144
78.049693,0.1560,0.0371,0.1047,0.191
78.055260,0.2602,0.0776,0.0704,0.280
78.061079,0.3570,0.1156,0.0696,0.382
78.066128,0.4515,0.0866,0.1404,0.481
78.070220,0.5245,0.0552,0.1562,0.550
78.076331,0.5666,0.0049,0.1220,0.580
78.127821,0.5851,-0.0406,0.0569,0.589
78.128705,0.5824,-0.0621,0.0873,0.592
78.129083,0.5177,-0.0693,0.1511,0.544
78.129469,0.4630,-0.0621,0.1815,0.501
78.129827,0.3847,-0.0501,0.1785,0.427
78.130111,0.3183,-0.0500,0.1805,0.369
78.130492,0.2759,-0.0235,0.1349,0.308
78.130876,0.2119,0.0005,0.0727,0.224
78.131287,0.1957,0.0007,0.0752,0.210
78.131695,0.1818,0.0008,0.0682,0.194
78.131985,0.1920,0.0320,0.1065,0.222
78.132264,0.1807,0.0416,0.1638,0.247
78.136537,0.1910,0.0417,0.1805,0.266
78.141677,0.1976,0.0320,0.1603,0.256
78.146244,0.2159,0.0130,0.0740,0.229
78.150823,0.2485,0.0178,-0.0140,0.249
78.155251,0.2737,0.0036,-0.0232,0.275
78.159878,0.2941,0.0108,0.0199,0.295
78.165288,0.3098,0.0228,0.0295,0.312
78.170223,0.3252,0.0133,0.0605,0.331
78.175423,0.3335,0.0016,0.0913,0.346
78.217964,0.3512,0.0136,0.1526,0.383
78.218631,0.3548,0.0209,0.1922,0.404
78.218919,0.3230,0.0186,0.1746,0.368
78.219375,0.2608,0.0354,0.1644,0.310
78.219833,0.1827,0.0402,0.1638,0.249
78.220136,0.1504,0.0449,0.1111,0.192
78.220417,0.1301,0.0259,0.1394,0.192
78.220692,0.1314,-0.0096,0.1793,0.222
78.220962,0.1372,-0.0329,0.1643,0.217
78.223646,0.1857,-0.0655,0.1377,0.240
78.228417,0.2100,-0.1001,0.0806,0.246
78.232261,0.2505,-0.1155,0.0192,0.277
78.237837,0.2884,-0.1070,0.0225,0.308
78.242290,0.3069,-0.0867,0.0092,0.319
78.246243,0.2828,-0.0476,-0.0016,0.287
78.251045,0.2542,-0.0135,0.0186,0.255
78.255729,0.1998,0.0060,0.0859,0.218
78.262615,0.1532,0.0230,0.1267,0.200
78.269552,0.1024,0.0471,0.0984,0.150
78.270870,0.0448,0.0353,0.0586,0.082
78.275147,0.0233,0.0521,0.0309,0.065
78.307483,-0.0054,0.0617,0.0366,0.072
78.308162,-0.0055,0.0664,0.0067,0.067
78.308710,0.0084,0.0852,0.0243,0.089
78.309086,0.0385,0.1063,0.0962,0.148
78.309380,0.0826,0.0702,0.1319,0.171
78.309675,0.0790,0.0344,0.1413,0.165
78.310048,0.0518,0.0037,0.0794,0.095
78.315545,0.0013,-0.0220,-0.0176,0.028
78.318252,-0.0749,-0.0238,-0.0783,0.111
78.324113,-0.1221,0.0028,-0.0840,0.148
78.328107,-0.1550,0.0079,-0.0234,0.157
78.332789,-0.1737,0.0389,0.0438,0.183
78.337127,-0.1856,0.0650,-0.0130,0.197
78.342049,-0.1810,0.1074,-0.0196,0.211
78.347055,-0.1768,0.1090,-0.0049,0.208
78.351902,-0.1204,0.1035,0.0380,0.163
78.356674,-0.0361,0.0316,0.0662,0.082
78.363985,0.0048,-0.0373,0.0681,0.078
78.366358,0.0952,-0.1270,0.0891,0.182
78.371399,0.1705,-0.2088,0.0721,0.279
78.431045,0.2309,-0.2116,0.0767,0.322
78.432165,0.2552,-0.1835,0.0930,0.328
78.432609,0.2747,-0.1035,0.1259,0.319
78.432998,0.2583,-0.0169,0.1539,0.301
78.433383,0.2375,0.0547,0.1082,0.267
78.433915,0.2334,0.0759,0.0843,0.260
78.434302,0.2271,0.0851,0.0726,0.253
78.434678,0.2256,0.0871,0.0277,0.243
78.435043,0.2195,0.0582,-0.0264,0.229
78.435405,0.2160,0.0675,-0.0730,0.238
78.435771,0.2222,0.0743,-0.0861,0.250
78.436138,0.2214,0.0574,-0.1276,0.262
78.437003,0.2208,0.0429,-0.1024,0.247
78.438624,0.1992,-0.0331,-0.0182,0.203
78.445194,0.1663,-0.1441,0.0463,0.225
78.451291,0.0818,-0.2114,0.0985,0.247
78.453643,-0.0042,-0.2164,0.1243,0.250
78.464237,-0.0824,-0.1786,0.1572,0.252
78.466020,-0.1532,-0.0676,0.2586,0.308
78.467594,-0.1668,0.0544,0.4210,0.456
78.471634,-0.1239,0.1825,0.5395,0.583
78.476566,-0.0752,0.2544,0.5759,0.634
78.481450,-0.0197,0.2809,0.5528,0.620
78.486183,0.0358,0.2334,0.4967,0.550
78.491190,0.0936,0.1836,0.4432,0.489
78.518627,0.1083,0.1029,0.4162,0.442
78.519551,0.1063,0.0056,0.3872,0.402
78.520030,0.1136,-0.0557,0.3633,0.385
78.520313,0.0586,-0.0547,0.2991,0.310
78.520690,0.0106,-0.0250,0.2302,0.232
78.521163,-0.0423,0.0548,0.1615,0.176
78.525544,-0.0858,0.1202,0.0689,0.163
78.529517,-0.1005,0.1545,-0.0070,0.184
78.534536,-0.1129,0.1312,-0.0279,0.175
78.539003,-0.1277,0.0698,-0.0488,0.153
78.543277,-0.0541,-0.0561,-0.0912,0.120
78.548284,0.0360,-0.2033,-0.1167,0.237
78.553265,0.1188,-0.3647,-0.1113,0.399
78.558056,0.2161,-0.5020,-0.0557,0.549
78.564027,0.2346,-0.5459,-0.0814,0.600
78.567522,0.2173,-0.4894,-0.1715,0.562
78.620932,0.2286,-0.3564,-0.2280,0.481
78.621893,0.2492,-0.1830,-0.2152,0.377
78.622188,0.2648,-0.0195,-0.1547,0.307
78.622468,0.3018,0.1224,-0.1232,0.348
78.622749,0.3435,0.2305,-0.1538,0.441
78.623024,0.3637,0.3361,-0.2061,0.536
78.623399,0.3721,0.3938,-0.1319,0.558
78.623769,0.3619,0.4011,0.0471,0.542
78.624062,0.3353,0.3152,0.1852,0.496
78.624431,0.2758,0.1864,0.1344,0.359
78.624786,0.2117,0.0364,0.0908,0.233
78.625066,0.1742,-0.0825,0.0712,0.205
78.629879,0.1581,-0.1629,0.0754,0.239
78.635206,0.1636,-0.2193,0.0558,0.279
78.639286,0.1643,-0.2016,-0.0020,0.260
78.645115,0.1722,-0.1624,-0.0167,0.237
78.649177,0.2064,-0.0659,-0.0244,0.218
78.655087,0.2359,0.0089,-0.0250,0.237
78.659383,0.3014,0.0909,-0.0662,0.322
78.666536,0.3146,0.1010,-0.0837,0.341
78.671291,0.3616,0.0632,-0.0893,0.378
78.675781,0.4329,-0.0437,-0.0878,0.444
78.709026,0.4472,-0.1553,-0.1244,0.489
78.709783,0.4571,-0.2500,-0.1850,0.553
78.710011,0.4316,-0.3541,-0.2121,0.597
78.710512,0.3539,-0.3601,-0.1844,0.538
78.710883,0.2431,-0.2992,-0.1355,0.409
78.711159,0.1112,-0.1668,-0.1488,0.250
78.711459,-0.0063,-0.0081,-0.1525,0.153
78.711733,-0.0832,0.1479,-0.1300,0.214
78.717357,-0.1222,0.2486,-0.0504,0.282
78.722006,-0.0921,0.3277,0.0242,0.341
78.726728,-0.0312,0.3277,0.0962,0.343
78.732693,0.0365,0.2991,0.0988,0.317
78.735966,0.1184,0.2491,0.0155,0.276
78.740507,0.1451,0.1703,-0.0011,0.224
78.746701,0.1574,0.1274,0.1135,0.232
78.750197,0.1362,0.0725,0.2206,0.269
78.755565,0.0434,0.0513,0.2322,0.242
78.760225,-0.0470,0.0731,0.1580,0.180
78.765130,-0.1424,0.1188,0.1268,0.225
78.770179,-0.2307,0.1621,0.1555,0.322
78.777736,-0.2740,0.1837,0.1864,0.379
78.782792,-0.2699,0.2100,0.2126,0.403
78.786558,-0.2399,0.2220,0.2481,0.410
78.794069,-0.1696,0.2195,0.2933,0.404
78.794715,-0.0902,0.1550,0.2693,0.324
78.829364,-0.0064,0.0810,0.1117,0.138
78.830203,0.0842,0.0047,0.0474,0.097
78.830357,0.1414,-0.0644,0.1002,0.185
78.830562,0.1844,-0.1142,0.1052,0.241
78.830714,0.1319,-0.1567,0.0579,0.213
78.830863,0.0294,-0.1560,0.0086,0.159
78.831053,-0.0490,-0.1649,0.0142,0.173
78.831789,-0.1347,-0.1738,0.0797,0.234
78.836141,-0.2111,-0.1707,0.0974,0.288
78.841506,-0.2541,-0.1700,0.1081,0.324
78.847748,-0.2855,-0.1335,0.0424,0.318
78.850261,-0.2933,-0.0755,-0.0137,0.303
78.854985,-0.2678,-0.0392,-0.0007,0.271
78.859780,-0.2495,-0.0268,0.0718,0.261
78.864995,-0.2265,-0.0289,0.0774,0.241
78.869553,-0.1963,-0.0548,-0.0483,0.209
78.873924,-0.1421,-0.0806,-0.2074,0.264
78.880204,-0.0594,-0.0755,-0.1946,0.217
78.886598,0.0421,-0.0561,-0.0699,0.099
78.889475,0.1790,-0.0273,0.0379,0.185
78.893460,0.3415,0.0231,-0.0022,0.342
78.915102,0.4868,0.0568,-0.0898,0.498
78.915728,0.6223,0.0784,-0.0723,0.631
78.915884,0.7054,0.1024,0.0097,0.713
78.916030,0.6743,0.1264,0.0676,0.689
78.918042,0.5724,0.1194,0.1065,0.594
78.922911,0.3636,0.0718,0.0643,0.376
78.927426,0.1339,0.0435,0.0030,0.141
78.931429,-0.0789,0.0391,0.0302,0.093
78.936375,-0.2488,0.0060,0.1241,0.278
78.941473,-0.3854,-0.0128,0.1367,0.409
78.946046,-0.4840,0.0162,0.1229,0.500
78.951467,-0.5614,0.0810,0.0494,0.569
78.955747,-0.5986,0.1408,0.0476,0.617
78.960671,-0.5383,0.1694,0.1220,0.577
78.965962,-0.4311,0.1836,0.2035,0.511
78.971970,-0.2790,0.1475,0.1749,0.361
78.975177,-0.1251,0.0875,0.1107,0.189
79.004584,0.0070,0.0420,0.0752,0.086
79.005294,0.0985,0.0108,0.0372,0.106
79.005578,0.1782,-0.0036,0.0325,0.181
79.005876,0.1959,-0.0371,0.1090,0.227
79.006645,0.1873,-0.0682,0.0589,0.208
79.006924,0.1144,-0.1182,-0.0124,0.165
79.010662,0.0700,-0.1348,-0.0861,0.175
79.013655,0.0161,-0.1084,-0.1097,0.155
79.018449,-0.0450,-0.0557,-0.1046,0.127
79.024380,-0.0965,-0.0008,-0.1332,0.164
79.027347,-0.1054,0.0277,-0.0806,0.136
79.034496,-0.0882,0.0011,-0.0162,0.090
79.037581,-0.0831,-0.0397,-0.0403,0.101
79.042282,-0.1019,-0.0782,-0.0597,0.142
79.048354,-0.1420,-0.0736,-0.0553,0.169
79.052006,-0.1746,-0.0571,-0.0272,0.186
79.056678,-0.2263,-0.0478,0.0079,0.231
79.061547,-0.2208,-0.0075,0.0812,0.235
79.066594,-0.2014,-0.0150,0.1425,0.247
79.072251,-0.1395,0.0062,0.1442,0.201
79.076586,-0.0160,-0.0038,0.1030,0.104
79.130396,0.0714,-0.0209,0.0929,0.119
79.130957,0.1587,-0.0188,0.1378,0.211
79.131110,0.1937,-0.0024,0.1276,0.232
79.131266,0.1810,0.0236,0.1127,0.215
79.131412,0.1636,0.0567,0.0860,0.193
79.131618,0.1414,0.0444,0.0426,0.154
79.131760,0.0906,0.0298,0.0447,0.105
79.131911,0.0493,0.0056,0.0420,0.065
79.132074,-0.0013,-0.0258,0.0274,0.038
79.132228,-0.0400,-0.0213,0.0151,0.048
79.132370,-0.0571,-0.0144,-0.0236,0.063
79.136693,-0.0768,0.0139,-0.0385,0.087
79.137662,-0.0608,0.0135,-0.0679,0.092
79.143661,-0.0257,0.0178,-0.0902,0.095
79.147916,0.0356,0.0220,-0.0624,0.075
79.152515,0.0969,0.0119,-0.0156,0.099
79.157085,0.1677,-0.0316,0.0144,0.171
79.161603,0.2576,-0.0632,0.0300,0.267
79.166723,0.3211,-0.0898,0.0434,0.336
79.171482,0.3965,-0.1117,0.0759,0.419
79.176585,0.4506,-0.1191,0.1443,0.488
79.214904,0.4929,-0.0883,0.1721,0.530
79.215620,0.4973,-0.0454,0.1714,0.528
79.216089,0.4708,0.0046,0.1683,0.500
79.216442,0.4184,0.0307,0.1201,0.436
79.216722,0.3781,0.0377,0.0721,0.387
79.216994,0.3499,0.0542,0.1006,0.368
79.217266,0.3025,0.0493,0.1052,0.324
79.217542,0.3052,0.0181,0.0550,0.311
79.220206,0.2766,0.0084,0.0359,0.279
79.226825,0.2718,0.0323,0.0243,0.275
79.229950,0.2216,0.0465,0.0437,0.231
79.233604,0.1786,0.0894,0.0940,0.221
79.238658,0.1144,0.0844,0.1348,0.196
79.243343,0.0313,0.0556,0.1086,0.126
79.248097,-0.0635,0.0196,0.0274,0.072
79.254261,-0.1629,-0.0067,0.0013,0.163
79.257533,-0.2218,-0.0259,-0.0272,0.225
79.262136,-0.2330,-0.0331,0.0135,0.236
79.267344,-0.2350,-0.0548,0.0946,0.259
79.272327,-0.1487,-0.0740,0.1255,0.208
79.278139,-0.0415,-0.0622,0.0918,0.118
79.316460,0.0918,-0.0647,0.0487,0.122
79.317222,0.2557,-0.0911,-0.0254,0.273
79.317507,0.3859,-0.0959,-0.1112,0.413
79.317803,0.4875,-0.0816,-0.1445,0.515
79.318076,0.5177,-0.0602,-0.1850,0.553
79.318379,0.5122,-0.0077,-0.2590,0.574
79.318827,0.4449,0.0518,-0.2925,0.535
79.319110,0.3539,0.1016,-0.2475,0.444
79.320451,0.2558,0.1370,-0.1525,0.328
79.325012,0.1481,0.1818,-0.1102,0.259
79.329550,0.0618,0.2027,-0.1469,0.258
79.335084,-0.0006,0.2092,-0.1358,0.249
79.339228,-0.1013,0.1845,0.0160,0.211
79.343904,-0.1923,0.1694,0.1818,0.314
79.348633,-0.2761,0.1160,0.2852,0.414
79.353583,-0.3216,0.0627,0.2547,0.415
79.357937,-0.3602,0.0477,0.1215,0.383
79.366118,-0.3275,0.0423,0.0386,0.333
79.367817,-0.2217,0.0487,0.0562,0.234
79.375356,-0.0904,0.0217,0.1096,0.144
79.377476,0.0668,-0.0148,0.1082,0.128
79.421126,0.1855,-0.0585,0.0566,0.203
79.421843,0.2161,-0.0925,-0.0022,0.235
79.422143,0.1518,-0.1313,-0.0420,0.205
79.422444,0.0404,-0.1222,-0.0700,0.147
79.422716,-0.1254,-0.1108,-0.1362,0.216
79.423003,-0.2673,-0.0755,-0.1953,0.340
79.423441,-0.3544,-0.0308,-0.1877,0.402
79.423825,-0.3275,-0.0125,-0.1827,0.375
79.424189,-0.2319,-0.0206,-0.1660,0.286
79.426967,-0.1011,0.0047,-0.1016,0.143
79.431457,0.0483,0.0108,-0.0230,0.055
79.434837,0.1642,0.0407,0.0816,0.188
79.439875,0.2633,0.0468,0.1480,0.306
79.445303,0.2931,0.0697,0.2383,0.384
79.449189,0.2874,0.0376,0.2426,0.378
79.453844,0.2388,-0.0064,0.2447,0.342
79.458621,0.1689,-0.0503,0.2731,0.325
79.466232,0.0920,-0.0701,0.2180,0.247
79.468691,0.0366,-0.0493,0.1512,0.163
79.473574,0.0383,0.0002,0.0414,0.056
79.478295,0.0873,0.0734,-0.0302,0.118
79.527685,0.1502,0.1393,-0.0635,0.215
79.528543,0.2154,0.1598,-0.0538,0.274
79.528830,0.2614,0.1277,-0.0752,0.300
79.529138,0.2838,0.0741,-0.1300,0.321
79.529415,0.2589,0.0062,-0.1323,0.291
79.530003,0.1677,-0.0879,-0.1014,0.215
79.530294,0.0580,-0.1580,-0.0753,0.184
79.530570,-0.0729,-0.1946,-0.0924,0.227
79.530861,-0.1941,-0.2383,-0.1764,0.354
79.531331,-0.2676,-0.2366,-0.2294,0.425
79.534021,-0.2768,-0.1967,-0.2325,0.412
79.535828,-0.2434,-0.1474,-0.2286,0.365
79.540798,-0.1459,-0.0958,-0.2248,0.285
79.545895,-0.0154,-0.0515,-0.1782,0.186
79.550897,0.1411,-0.0073,-0.1222,0.187
79.554783,0.2927,-0.0014,-0.0378,0.295
79.559138,0.3847,0.0093,0.0178,0.385
79.565426,0.4459,0.0200,0.0399,0.448
79.570537,0.4214,0.0164,0.0405,0.424
79.574188,0.3710,0.0318,0.0386,0.374
79.578933,0.2683,0.0258,0.0344,0.272
79.602270,0.1968,0.0389,0.0279,0.203
79.602990,0.1229,0.0305,0.0380,0.132
79.603281,0.0752,0.0436,0.0577,0.104
79.603582,0.0369,0.0519,0.0798,0.102
79.603868,0.0176,0.0913,0.0947,0.133
79.608725,0.0029,0.1043,0.1191,0.158
79.613393,0.0096,0.1102,0.1244,0.166
79.617216,0.0211,0.1375,0.1297,0.190
79.622092,0.0254,0.1314,0.1399,0.194
79.627282,0.0273,0.1158,0.1380,0.182
79.631420,0.0196,0.0786,0.0932,0.124
79.636251,0.0096,0.0200,-0.0160,0.027
79.640712,0.0020,-0.0218,-0.0513,0.056
79.645558,-0.0270,-0.0828,-0.0318,0.093
79.651515,-0.0630,-0.1198,0.0043,0.135
79.656065,-0.1301,-0.1352,-0.0718,0.201
79.660673,-0.1399,-0.1099,-0.1502,0.233
79.667139,-0.1501,-0.0561,-0.1905,0.249
79.670517,-0.1248,-0.0000,-0.1569,0.201
79.679915,-0.0736,0.0512,-0.0806,0.121
79.734454,-0.0060,0.0951,-0.0594,0.112
79.735442,0.0735,0.1031,-0.0838,0.152
79.735733,0.1529,0.1087,-0.0605,0.197
79.735976,0.2180,0.0927,-0.0373,0.240
79.736405,0.2806,0.0792,-0.0191,0.292
79.736932,0.3288,0.0321,-0.0751,0.339
79.737195,0.3507,0.0090,-0.1574,0.384
79.737428,0.3343,-0.0021,-0.1894,0.384
79.737653,0.3108,-0.0084,-0.1045,0.328
79.737879,0.2539,-0.0077,-0.0128,0.254
79.738097,0.1971,0.0075,0.0645,0.208
79.738314,0.1452,-0.0252,0.0414,0.153
79.738529,0.0861,-0.0410,0.0232,0.098
79.741697,0.0199,-0.0473,0.0576,0.077
79.747342,-0.0534,-0.0536,0.1301,0.150
79.751229,-0.1244,-0.0455,0.1643,0.211
79.756760,-0.1715,-0.0255,0.1507,0.230
79.761320,-0.2045,0.0066,0.0919,0.224
79.765925,-0.1566,0.0409,0.0452,0.168
79.770937,-0.1115,0.0561,0.0438,0.132
79.775407,-0.0660,0.0708,0.0491,0.109
79.780316,-0.0233,0.0545,0.0164,0.061
79.813797,0.0285,0.0596,-0.0423,0.078
79.815895,0.0538,0.0600,-0.0840,0.116
79.817026,0.1028,0.0461,-0.0686,0.132
79.817391,0.1371,0.0276,-0.0367,0.145
79.818204,0.1522,-0.0122,-0.0312,0.156
79.818603,0.1576,-0.0373,0.0003,0.162
79.818884,0.1725,-0.0195,0.0150,0.174
79.819149,0.1778,-0.0209,0.0129,0.179
79.824021,0.1688,-0.0127,-0.0012,0.169
79.828784,0.1506,-0.0070,0.0131,0.151
79.835252,0.1139,-0.0014,0.0036,0.114
79.837517,0.0680,-0.0171,-0.0770,0.104
79.842034,0.0178,-0.0138,-0.1166,0.119
79.846832,0.0223,-0.0128,-0.1702,0.172
79.851831,0.0454,-0.0237,-0.1569,0.165
79.856310,0.0585,-0.0298,-0.1013,0.121
79.861071,0.0903,-0.0525,0.0178,0.106
79.867760,0.1194,-0.0773,0.0672,0.157
79.871030,0.1182,-0.0692,0.1002,0.170
79.876179,0.0745,-0.0635,0.1283,0.161
79.907039,0.0023,-0.0674,0.0966,0.118
79.907889,-0.1007,-0.0377,0.0339,0.113
79.908130,-0.1940,-0.0153,-0.1052,0.221
79.908347,-0.2924,0.0379,-0.1617,0.336
79.908552,-0.3312,0.0788,-0.1633,0.378
79.908872,-0.3275,0.0956,-0.0939,0.354
79.909092,-0.2720,0.0885,-0.0561,0.292
79.914880,-0.1723,0.0506,-0.0329,0.183
79.919208,-0.1020,-0.0296,-0.0432,0.115
79.923933,-0.0276,-0.1282,-0.0248,0.133
79.928455,0.0416,-0.2211,-0.0113,0.225
79.936921,0.0794,-0.3085,-0.0667,0.326
79.939266,0.1028,-0.3288,-0.1430,0.373
79.943269,0.1402,-0.3038,-0.1880,0.384
79.948245,0.2127,-0.2173,-0.1426,0.336
79.952598,0.2961,-0.1078,-0.0526,0.319
79.958075,0.4097,-0.0446,-0.0061,0.412
79.962172,0.5040,0.0425,0.0117,0.506
79.967102,0.5839,0.0912,0.0247,0.591
79.972083,0.5997,0.1303,0.0234,0.614
79.976701,0.5756,0.1215,0.0315,0.589
79.984514,0.4759,0.1032,0.0515,0.490
79.990829,0.3269,0.0610,0.1121,0.351
79.995630,0.1738,0.0164,0.1296,0.217
80.041243,0.0020,-0.0376,0.1280,0.133
80.042195,-0.1052,-0.0724,0.0836,0.153
80.042478,-0.1888,-0.0498,-0.0277,0.197
80.042699,-0.1916,-0.0296,-0.1053,0.221
80.043087,-0.1614,0.0050,-0.1162,0.199
80.043469,-0.0814,0.0610,-0.1129,0.152
80.043687,0.0198,0.1049,-0.0669,0.126
80.043892,0.1639,0.1082,0.0291,0.199
80.044095,0.3054,0.0971,0.0891,0.333
80.044300,0.4229,0.0479,0.0919,0.435
80.044729,0.5165,-0.0347,0.0327,0.519
80.048631,0.5673,-0.1005,0.0166,0.576
80.053102,0.5587,-0.1494,0.0745,0.583
80.057376,0.5173,-0.1601,0.1276,0.556
80.063144,0.4215,-0.1134,0.1186,0.452
80.067796,0.2951,-0.0142,0.0571,0.301
80.077648,0.1881,0.0993,-0.0164,0.213
80.078049,0.1409,0.1839,-0.0253,0.233
80.108620,0.1223,0.2373,0.0254,0.268
80.109494,0.1681,0.2118,0.0879,0.284
80.110203,0.2355,0.1482,0.1028,0.297
80.110561,0.3006,0.0798,0.0937,0.325
80.110877,0.3994,-0.0051,0.0059,0.399
80.111180,0.4865,-0.0566,-0.0558,0.493
80.112265,0.5882,-0.0363,-0.0818,0.595
80.115432,0.6780,-0.0113,-0.0409,0.679
80.120587,0.7535,0.0638,-0.0432,0.757
80.125861,0.8291,0.0934,-0.1506,0.848
80.129576,0.9026,0.0848,-0.2198,0.933
80.134596,0.8929,0.0259,-0.2197,0.920
80.140504,0.8912,-0.0568,-0.1384,0.904
80.144305,0.8330,-0.1419,-0.0906,0.850
