time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20.485931,3.7612,4.0842,-15.4067,16.377
20.487706,-1.1249,6.0726,-12.7527,14.169
20.489214,-7.1832,8.8289,-5.3396,12.572
20.490408,-12.7895,12.3350,6.5006,18.920
20.491774,-17.1332,15.6522,20.4078,30.903
20.492978,-18.3556,17.9252,27.7673,37.806
20.494190,-13.9611,17.2569,23.8252,32.563
20.495592,-8.0271,13.8041,13.4950,20.907
20.499539,-3.1044,9.5257,2.0585,10.228
20.503631,0.7195,5.6912,-6.6080,8.751
20.506579,3.3738,2.5596,-11.3104,12.077
20.514220,5.2589,-0.2032,-13.0279,14.051
20.514934,7.6805,-2.7082,-12.8612,15.223
20.521977,10.6804,-5.0891,-9.5108,15.180
20.524680,14.3447,-7.6967,-2.4209,16.458
20.530267,17.4268,-9.8688,3.0311,20.255
20.537407,18.8783,-10.8966,1.8661,21.877
20.539415,18.8085,-10.7315,-3.2146,21.892
20.543782,17.3589,-9.2605,-7.4917,21.053
20.548738,14.5318,-6.4258,-8.5621,18.049
20.570386,11.8633,-3.1260,-6.0557,13.681
20.572514,9.6482,0.0968,-1.8679,9.828
20.573027,7.7940,2.9243,1.1846,8.408
20.573380,6.2757,5.0919,1.7674,8.273
20.573777,5.2242,6.2900,-0.0270,8.177
20.578132,4.3771,6.7181,-2.7564,8.479
20.581963,3.5650,6.4959,-4.8479,8.855
20.588033,2.6561,5.6209,-5.2990,8.169
20.591973,1.8600,4.0819,-3.9379,5.969
20.597099,1.6351,2.1642,-1.7862,3.248
20.619430,1.6864,0.4165,-0.2003,1.749
20.620629,1.6921,-1.0056,0.5653,2.048
20.620989,1.5676,-2.0643,1.0123,2.783
20.621380,1.0846,-2.6814,1.3819,3.206
20.621763,0.0747,-2.8453,1.3906,3.168
20.625896,-1.1836,-2.5061,0.7634,2.875
20.630654,-2.2603,-1.6912,-0.1859,2.829
20.637046,-2.6624,-0.5642,-0.6928,2.808
20.640338,-2.9067,0.7235,-0.3622,3.017
20.644378,-2.3762,1.7343,0.3726,2.965
20.649169,-1.1342,2.2396,0.8554,2.652
20.663333,0.1408,2.4220,0.6427,2.510
20.664382,1.2614,2.3106,0.0529,2.633
20.664741,2.2241,1.9223,-0.5008,2.982
20.672754,2.9151,1.3935,-0.8539,3.342
20.673695,3.2895,0.7626,-1.1623,3.571
20.678093,3.3950,0.1275,-1.4142,3.680
20.682569,3.1817,-0.4473,-1.6290,3.602
20.687452,2.7426,-0.9046,-1.7735,3.389
20.692430,2.0757,-1.1395,-1.7761,2.960
20.697089,1.2982,-1.2001,-1.6560,2.422
20.703997,0.5176,-1.0722,-1.2557,1.730
20.706912,-0.1469,-0.8491,-0.6730,1.093
20.711592,-0.6714,-0.5691,-0.1251,0.889
20.716395,-1.0871,-0.2894,0.3550,1.180
20.738404,-1.4009,-0.0600,0.7079,1.571
20.739237,-1.6536,0.1191,0.9485,1.910
20.739724,-1.8860,0.2218,1.0269,2.159
20.740343,-1.9885,0.2554,0.9483,2.218
20.740880,-1.9645,0.2248,0.7460,2.113
20.744790,-1.7832,0.2111,0.5252,1.871
20.751252,-1.4738,0.1737,0.2639,1.507
20.755869,-1.1151,0.1507,0.0149,1.125
20.760888,-0.7287,0.0968,-0.2698,0.783
20.764846,-0.3768,-0.0358,-0.4993,0.627
20.769803,-0.0236,-0.1660,-0.5785,0.602
20.773702,0.2039,-0.2890,-0.5747,0.675
20.778579,0.3442,-0.3545,-0.5142,0.713
20.783389,0.3524,-0.3745,-0.4232,0.666
20.789018,0.1979,-0.3420,-0.3208,0.509
20.793077,-0.0782,-0.3119,-0.1709,0.364
20.798367,-0.4922,-0.2387,-0.0666,0.551
20.804563,-0.9486,-0.1463,-0.0102,0.960
20.807904,-1.2182,-0.0825,0.0224,1.221
20.812990,-1.5500,0.0149,0.1101,1.554
20.864375,-1.8127,0.1195,0.1907,1.827
20.865291,-1.9639,0.2507,0.1615,1.986
20.865812,-1.9806,0.3748,0.0990,2.018
20.866416,-1.7849,0.5062,0.1652,1.863
20.866883,-1.4530,0.6973,0.1782,1.621
20.867491,-1.1117,0.8642,0.2285,1.427
20.867972,-0.8198,1.0431,0.3166,1.364
20.868484,-0.5937,1.2196,0.3948,1.413
20.868865,-0.4471,1.3579,0.3965,1.484
20.869371,-0.3510,1.4772,0.4437,1.582
20.869831,-0.3602,1.5704,0.3761,1.654
20.878674,-0.5055,1.6468,0.2846,1.746
20.879814,-0.7992,1.7591,0.3241,1.959
20.880443,-1.1606,1.8498,0.5993,2.265
20.892351,-1.4970,1.9144,0.9859,2.623
20.893164,-1.9473,1.9649,1.2642,3.042
20.894180,-2.4207,1.9897,1.3724,3.421
20.902702,-2.9437,1.9578,1.3682,3.791
20.923230,-3.5023,1.8526,1.4883,4.232
20.923740,-4.1639,1.6722,1.5846,4.759
20.924107,-4.6899,1.5004,1.5547,5.164
20.924613,-5.1476,1.3828,1.3533,5.499
20.925118,-5.4797,1.3482,1.1144,5.752
20.934211,-5.6341,1.4468,0.8097,5.873
20.935064,-5.6911,1.6710,0.5632,5.958
20.937880,-5.5390,1.9636,0.3772,5.889
20.942654,-5.1975,2.3270,0.1774,5.697
20.946331,-4.7240,2.6942,0.0186,5.438
20.952380,-4.2188,3.0650,-0.0256,5.215
20.956017,-3.7847,3.4370,0.1756,5.115
20.961568,-3.4715,3.7647,0.4950,5.145
20.966012,-3.2478,4.0150,0.6291,5.202
20.972828,-3.1155,4.1783,1.5008,5.424
20.976858,-3.4116,4.3462,1.2341,5.661
20.980026,-3.7623,4.4798,0.8375,5.910
20.985104,-4.2276,4.6123,0.7447,6.301
20.990224,-4.7667,4.7415,1.3046,6.849
20.995154,-5.3480,4.8654,1.8580,7.465
20.999292,-5.8498,4.9347,2.0787,7.930
21.004656,-6.3627,5.0072,1.8580,8.307
21.008853,-6.8175,5.0423,1.5402,8.618
21.013457,-7.3174,5.1282,1.4184,9.047
21.021160,-7.7621,5.2649,1.3888,9.481
21.023850,-8.1062,5.5263,1.2790,9.894
21.028713,-8.4275,6.0098,0.9384,10.393
21.032723,-8.8536,6.6908,0.5968,11.113
21.063499,-9.4334,7.6329,0.4433,12.143
21.064247,-10.1900,8.7973,0.3964,13.468
21.064672,-11.1163,10.1742,0.5755,15.080
21.065051,-12.0745,11.5798,0.9202,16.755
21.065435,-12.7938,12.8545,1.0593,18.167
21.065813,-13.1277,13.9183,0.8304,19.151
21.101684,-13.4262,14.8125,0.3632,19.995
21.102544,-13.8903,15.3945,0.1667,20.735
21.102989,-14.3706,15.3352,1.0782,21.044
21.103382,-14.7000,14.5011,2.3645,20.784
21.103808,-14.6159,13.0279,2.7585,19.773
21.104228,-13.8581,11.2452,2.1175,17.972
21.104694,-12.6583,9.5270,0.7506,15.861
21.105111,-11.1201,8.1917,-1.4806,13.891
21.105538,-9.7548,7.3748,-3.3770,12.687
21.110091,-8.7886,6.8723,-4.3098,11.960
21.114884,-8.0678,6.5360,-4.3555,11.260
21.119492,-7.6679,6.3910,-3.7113,10.650
21.123505,-7.5386,6.2937,-2.6846,10.181
21.128455,-7.5983,6.1698,-1.1986,9.861
21.134216,-7.7059,5.9088,0.7929,9.743
21.137937,-7.6101,5.3861,2.5559,9.667
21.142761,-7.2400,4.7052,2.7954,9.076
21.147712,-6.7330,3.9439,0.9562,7.861
21.170002,-6.0288,3.2050,-2.2842,7.200
21.171125,-5.0018,2.6382,-5.9571,8.214
21.171746,-3.6179,2.3804,-8.5597,9.593
21.172368,-2.0120,2.2873,-8.0451,8.603
21.172924,-0.2948,2.0842,-4.1009,4.610
21.176391,1.3690,1.7327,0.9620,2.409
21.181064,2.7702,1.1444,4.1238,5.098
21.185905,3.7447,0.2780,4.1339,5.585
21.190681,4.3394,-0.6576,1.7847,4.738
21.195417,4.4724,-1.4950,-0.6112,4.755
21.200268,3.5132,-2.1670,-1.2003,4.299
21.205630,1.8803,-2.7905,-0.2399,3.373
21.209901,0.1691,-3.5008,1.1125,3.677
21.214826,-1.5329,-4.1865,1.9683,4.873
21.242283,-3.2133,-4.7688,2.2551,6.177
21.243744,-4.9502,-5.3183,2.3369,7.632
21.244191,-6.6431,-5.7978,2.6333,9.202
21.244510,-8.1878,-6.1708,3.0667,10.702
21.245091,-9.8022,-6.2809,3.3763,12.122
21.246142,-11.3436,-6.1952,3.3813,13.360
21.248387,-12.3161,-6.0183,3.0755,14.049
21.256415,-12.6143,-5.7072,2.5519,14.079
21.257850,-12.2498,-5.2829,1.8673,13.470
21.263474,-10.9827,-4.8197,1.2605,12.060
21.268465,-9.2368,-4.3772,1.0217,10.272
21.285549,-7.4970,-3.9310,1.0342,8.528
21.287537,-5.8869,-3.4708,1.0794,6.919
21.289594,-4.3582,-3.0475,1.1072,5.432
21.290216,-2.8988,-2.6520,1.0631,4.070
21.291248,-1.6230,-2.3179,1.0430,3.016
21.296810,-0.5955,-2.0358,0.9799,2.337
21.301562,0.0565,-1.8346,0.7775,1.993
21.308449,0.3369,-1.6709,0.4563,1.765
21.310654,0.2713,-1.6161,0.2889,1.664
21.316273,-0.0213,-1.7118,0.3780,1.753
